item_id,src,hypo_A,hypo_B,label
item_0096,"It's the bad parents out there who fuck up their lives and dont seem to understand that once you decide to have kids, it is indeed time to grow up and be a responsible role model for those kids.",那些糟糕的父母把自己的人生搞得一团糟，却似乎不明白，一旦决定要孩子，就真的该成熟起来，成为孩子们负责任的榜样。,世上多的是那些把自己生活搞得一团糟的差劲父母，他们似乎不明白，一旦决定要孩子，就确实该成熟起来，给孩子树立一个负责任的榜样了。,
item_0097,When the healthy treat the sick with scorn and intolerance it brings us all down.,健康者若以轻蔑和不宽容对待病患，受损的是我们所有人。,当健康的人对病患抱以轻蔑与不容，这贬损的是我们所有人的尊严。,
item_0098,"At first, it looked as though Uncle Vernon would manage to gloss the whole thing over (Just our nephew – very disturbed meeting strangers upsets him, so we kept him upstairs)",起初，弗农姨父看上去似乎能设法把整件事掩饰过去（只是我们的外甥——他精神很不稳定，一见陌生人就会受刺激，所以我们才把他留在楼上）,起初，弗农姨父似乎能把整件事掩盖过去（只是我们的侄子——精神有些失常，一见陌生人就烦躁不安，所以我们才把他关在楼上）,
item_0099,"I heard the name of Kurtz pronounced, then the words, 'take advantage of this unfortunate accident.'",我听见有人提到了库尔茨的名字，随后又听到“利用这次不幸的事故”这几个字。,我听到有人提到库尔茨的名字，接着是这几句话：“利用这次不幸的意外。”,
item_0100,"After that, he made a great effort to be calm.",此后，他竭力保持镇定。,在那之后，他极力让自己平静下来。,
item_0101,We are still trying to figure out some of the cash traders.,我们还在设法摸清一些现货交易商的底细。,我们仍在试图摸清一些现货交易员的情况。,
item_0102,"This could well be the day I make the biggest deal of my career, said Uncle Vernon.",“今天很有可能是我职业生涯中做成最大一笔生意的一天，”弗农姨父说。,“今天很可能就是我谈成职业生涯中最大一笔生意的日子，”弗农姨父说。,
item_0103,"You live the moment, without any perspective, but you can not break free of the moment, forget the moment.",你活在当下，没有任何旁观的视角，却无法挣脱当下，忘却当下。,你活在当下，了无期冀，却又无法挣脱当下、忘却当下。,
item_0104,The other three wheeled around.,另外三人转过身来。,其余三人猛地转过身来。,
item_0105,Those worthy fellows who've gone down South to Rhodesia and South Africa where they can feel confident they'll never have a black man on the Bench to give a verdict as biased as a white man's.,那些“正人君子”已经南下去了罗得西亚和南非，在那里他们可以安心相信，法官席上绝不会坐着一个黑人，作出像白人一样偏颇的判决。,那些体面的家伙，大老远跑到南方的罗得西亚和南非，无非是因为在那些地方他们可以确信，绝不会有黑人法官坐在审判席上，做出像白人法官那样充满偏见的判决。,
item_0106,"Unfortunately for them, the general has decided to take seriously Colin Powell's frequent boasts that it was on his nudging that the Indians made conciliatory gestures toward Islamabad.",不幸的是，这位将军决定当真对待科林·鲍威尔经常挂在嘴边的自夸，即正是由于他的敦促，印度方面才向伊斯兰堡做出了和解姿态。,对他们而言不幸的是，这位将军决定当真看待科林·鲍威尔屡次吹嘘的说法：正是在他的敦促下，印度方面才向伊斯兰堡作出了和解姿态。,
item_0107,"Someone said, Watch out for the man from the CIA.",有人说，小心那个来自中情局的人。,有人说，要提防那个来自中央情报局的人。,
item_0108,"Watch out for the bottom stair, it creaks, Harry whispered back, as the twins disappeared onto the dark landing.",“小心最下面那级楼梯，它会吱嘎作响。”哈利低声答道，这时双胞胎已消失在黑暗的楼梯平台上。,“留神最下面那级台阶，会吱呀作响，”哈利压低声音回道，这时双胞胎的身影已消失在黑暗的楼梯平台上。,
item_0109,"While we can't make any promises, we will do our best to bring in at least some of these special guests.",虽然我们无法作出任何承诺，但我们会尽最大努力邀请到其中至少一些特别嘉宾。,虽然我们无法保证，但我们会尽最大努力，争取至少邀请到其中的几位特邀嘉宾。,
item_0110,"lol, last news message came out kinda weird, i was trying to browse the japanese website while i changed the text iwas supposed to put up but i ran out of time so there are no real pictures yet... but i'll add the links soon sry.",哈哈，上一条新闻消息发得有点怪，我当时一边浏览日文网站，一边修改本来要发布的文字，结果时间不够，所以还没放上真正的图片……不过我很快会把链接补上，不好意思。,哈哈，刚才那条新闻发得有点怪，我本来想一边逛着日本官网，一边修改准备上传的文案，结果时间没来得及，所以还没配上实物图……不过我很快就会把链接补上的，不好意思啦。,
item_0111,I give the floor to Mrs Green.,请格林女士发言。,我请格林夫人发言。,
item_0112,"The best option, now, under the present difficult circumstances is for Colombo to do its own dirty work, although New Delhi can always be counted on to render good neighborly help because of the shared belief that religion, ethnicity and language cannot be the basis for secession.",在当前困难形势下，科伦坡眼下的最佳选择是自行处理那些棘手事务；不过，由于双方都认同宗教、族群和语言不能成为分裂独立的依据，新德里始终可以被指望提供睦邻相助。,在当前的艰难处境下，科伦坡最好的选择是自己去解决棘手问题，尽管鉴于双方共同坚信宗教、民族和语言不能成为分裂国家的依据，新德里随时都会提供睦邻友好的协助。,
item_0113,"For some reason, Quinn had not expected this, and it threw him off track.",不知为什么，奎因并没有料到这一点，这让他一下子乱了阵脚。,不知为什么，奎恩完全没有料到这一出，顿时有些乱了方寸。,
item_0114,2 A crosstab query based on the select query,2 基于选择查询的交叉表查询,2 基于选择查询的交叉表查询,
item_0115,"Each time he took a walk, he felt as though he were leaving himself behind, and by giving himself up to the movement of the streets, by reducing himself to a seeing eye, he was able to escape the obligation to think, and this, more than anything else, brought him a measure of peace, a salutatory emptiness within.",每次散步时，他都觉得自己仿佛把自我抛在了身后；他将自己交付给街道的流动，把自己缩减为一只观看的眼睛，从而得以逃避思考的义务，而这一点比任何其他事都更能给他带来几分平静，一种内在的、有益的空寂。,每当他出门散步，都觉得仿佛把自我抛在了身后，而通过将自己交付给街市的流变，将自己简化为一只观察的眼睛，他得以逃避思考的义务，这比其他任何事情都更能带给他一份内心的宁静，一种有益身心的空灵。,
item_0116,"Quinn had his doubts, but this was all he had to go on, his only bridge to the present.",奎因心存疑虑，但这是他唯一能依靠的线索，是他通往当下的唯一桥梁。,奎恩虽有疑虑，但这已是他唯一可依凭的线索，是他通往当下的唯一桥梁。,
